image_name,image_id,class,class_id,fruit,vegetable,common_name,scientific_name,cultivar,specimen_id,day,storage,temperature_c,humidity_rh,weight_g,weight_loss_pct,diameter_mm,firmness_n,ripeness,ripeness_id,freshness,remaining_shelf_life,day_spoiled,camera,lighting,image_width,image_height,photographer,view,session,relative_path,qc_pass,source_dataset,source_split,label_origin,rsl_is_proxy,split
APL-PUB_Fresh_HF_Densu341_FreshRotten_Screen Shot 2018-06-08 at 5.02.48 PM_baff886a5e.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_Screen Shot 2018-06-08 at 5.02.48 PM_baff886a5e,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-baff886a5e,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_Screen Shot 2018-06-08 at 5.02.48 PM_baff886a5e.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_translation_Screen Shot 2018-06-08 at 5.25.43 PM_ec660c44f2.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_translation_Screen Shot 2018-06-08 at 5.25.43 PM_ec660c44f2,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-ec660c44f2,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_translation_Screen Shot 2018-06-08 at 5.25.43 PM_ec660c44f2.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f512_e429922a5f.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f512_e429922a5f,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-e429922a5f,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f512_e429922a5f.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_75_Screen Shot 2018-06-08 at 5.10.37 PM_6a6190d364.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_75_Screen Shot 2018-06-08 at 5.10.37 PM_6a6190d364,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-6a6190d364,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_75_Screen Shot 2018-06-08 at 5.10.37 PM_6a6190d364.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f323_0feb534415.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f323_0feb534415,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-0feb534415,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f323_0feb534415.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_vertical_flip_Screen Shot 2018-06-08 at 5.03.10 PM_646e9efaef.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_vertical_flip_Screen Shot 2018-06-08 at 5.03.10 PM_646e9efaef,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-646e9efaef,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_vertical_flip_Screen Shot 2018-06-08 at 5.03.10 PM_646e9efaef.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_45_Screen Shot 2018-06-08 at 5.13.45 PM_d9a0d540d4.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_45_Screen Shot 2018-06-08 at 5.13.45 PM_d9a0d540d4,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-d9a0d540d4,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_45_Screen Shot 2018-06-08 at 5.13.45 PM_d9a0d540d4.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,test
APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_60_Screen Shot 2018-06-08 at 5.32.50 PM_ad0b497a24.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_60_Screen Shot 2018-06-08 at 5.32.50 PM_ad0b497a24,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-ad0b497a24,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_60_Screen Shot 2018-06-08 at 5.32.50 PM_ad0b497a24.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_vertical_flip_Screen Shot 2018-06-08 at 5.21.35 PM_2660376252.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_vertical_flip_Screen Shot 2018-06-08 at 5.21.35 PM_2660376252,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-2660376252,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_vertical_flip_Screen Shot 2018-06-08 at 5.21.35 PM_2660376252.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,val
APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_15_Screen Shot 2018-06-08 at 5.09.47 PM_5485a4ad55.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_15_Screen Shot 2018-06-08 at 5.09.47 PM_5485a4ad55,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-5485a4ad55,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_15_Screen Shot 2018-06-08 at 5.09.47 PM_5485a4ad55.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f285_47b12392a1.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f285_47b12392a1,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-47b12392a1,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f285_47b12392a1.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f188_50d85110e9.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f188_50d85110e9,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-50d85110e9,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f188_50d85110e9.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,val
APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_30_Screen Shot 2018-06-08 at 5.00.50 PM_1c7955d398.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_30_Screen Shot 2018-06-08 at 5.00.50 PM_1c7955d398,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-1c7955d398,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_30_Screen Shot 2018-06-08 at 5.00.50 PM_1c7955d398.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,test
APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_45_Screen Shot 2018-06-08 at 5.11.52 PM_729bf4c649.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_45_Screen Shot 2018-06-08 at 5.11.52 PM_729bf4c649,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-729bf4c649,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_45_Screen Shot 2018-06-08 at 5.11.52 PM_729bf4c649.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,test
APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f327_4b77f7694b.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f327_4b77f7694b,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-4b77f7694b,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f327_4b77f7694b.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_30_Screen Shot 2018-06-08 at 5.04.16 PM_45b6f2c823.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_30_Screen Shot 2018-06-08 at 5.04.16 PM_45b6f2c823,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-45b6f2c823,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_30_Screen Shot 2018-06-08 at 5.04.16 PM_45b6f2c823.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f414_76724f018f.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f414_76724f018f,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-76724f018f,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f414_76724f018f.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,val
APL-PUB_Fresh_HF_Densu341_FreshRotten_vertical_flip_Screen Shot 2018-06-08 at 5.25.43 PM_56f5b219f7.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_vertical_flip_Screen Shot 2018-06-08 at 5.25.43 PM_56f5b219f7,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-56f5b219f7,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_vertical_flip_Screen Shot 2018-06-08 at 5.25.43 PM_56f5b219f7.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,test
APL-PUB_Fresh_HF_Densu341_FreshRotten_vertical_flip_Screen Shot 2018-06-08 at 5.26.41 PM_bdddd6c9ed.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_vertical_flip_Screen Shot 2018-06-08 at 5.26.41 PM_bdddd6c9ed,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-bdddd6c9ed,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_vertical_flip_Screen Shot 2018-06-08 at 5.26.41 PM_bdddd6c9ed.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_saltandpepper_Screen Shot 2018-06-08 at 5.33.27 PM_633668539c.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_saltandpepper_Screen Shot 2018-06-08 at 5.33.27 PM_633668539c,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-633668539c,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_saltandpepper_Screen Shot 2018-06-08 at 5.33.27 PM_633668539c.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_75_Screen Shot 2018-06-08 at 5.00.12 PM_ebb9d93bf8.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_75_Screen Shot 2018-06-08 at 5.00.12 PM_ebb9d93bf8,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-ebb9d93bf8,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_75_Screen Shot 2018-06-08 at 5.00.12 PM_ebb9d93bf8.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,test
APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f667_3375e04608.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f667_3375e04608,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-3375e04608,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f667_3375e04608.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_75_Screen Shot 2018-06-08 at 5.03.59 PM_81299d77b2.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_75_Screen Shot 2018-06-08 at 5.03.59 PM_81299d77b2,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-81299d77b2,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_75_Screen Shot 2018-06-08 at 5.03.59 PM_81299d77b2.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_60_Screen Shot 2018-06-08 at 5.25.49 PM_ffad2c37e3.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_60_Screen Shot 2018-06-08 at 5.25.49 PM_ffad2c37e3,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-ffad2c37e3,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_60_Screen Shot 2018-06-08 at 5.25.49 PM_ffad2c37e3.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_15_Screen Shot 2018-06-08 at 5.20.56 PM_357074d165.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_15_Screen Shot 2018-06-08 at 5.20.56 PM_357074d165,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-357074d165,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_15_Screen Shot 2018-06-08 at 5.20.56 PM_357074d165.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_30_Screen Shot 2018-06-08 at 5.28.15 PM_fca0a3e5ca.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_30_Screen Shot 2018-06-08 at 5.28.15 PM_fca0a3e5ca,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-fca0a3e5ca,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_30_Screen Shot 2018-06-08 at 5.28.15 PM_fca0a3e5ca.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f293_e59a7da583.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f293_e59a7da583,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-e59a7da583,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f293_e59a7da583.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f701_c6af3fa6d7.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f701_c6af3fa6d7,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-c6af3fa6d7,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f701_c6af3fa6d7.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_translation_Screen Shot 2018-06-08 at 5.23.31 PM_031379b21b.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_translation_Screen Shot 2018-06-08 at 5.23.31 PM_031379b21b,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-031379b21b,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_translation_Screen Shot 2018-06-08 at 5.23.31 PM_031379b21b.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_30_Screen Shot 2018-06-08 at 5.13.10 PM_6ae0d77ecb.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_30_Screen Shot 2018-06-08 at 5.13.10 PM_6ae0d77ecb,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-6ae0d77ecb,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_30_Screen Shot 2018-06-08 at 5.13.10 PM_6ae0d77ecb.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f670_149dd727a9.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f670_149dd727a9,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-149dd727a9,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f670_149dd727a9.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,test
APL-PUB_Fresh_HF_Densu341_FreshRotten_Screen Shot 2018-06-08 at 5.04.42 PM_e2ccaa5f19.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_Screen Shot 2018-06-08 at 5.04.42 PM_e2ccaa5f19,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-e2ccaa5f19,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_Screen Shot 2018-06-08 at 5.04.42 PM_e2ccaa5f19.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_75_Screen Shot 2018-06-08 at 5.11.08 PM_e5b0c5d0c8.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_75_Screen Shot 2018-06-08 at 5.11.08 PM_e5b0c5d0c8,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-e5b0c5d0c8,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_75_Screen Shot 2018-06-08 at 5.11.08 PM_e5b0c5d0c8.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,val
APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_30_Screen Shot 2018-06-08 at 5.33.05 PM_08397efcf9.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_30_Screen Shot 2018-06-08 at 5.33.05 PM_08397efcf9,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-08397efcf9,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_30_Screen Shot 2018-06-08 at 5.33.05 PM_08397efcf9.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_vertical_flip_Screen Shot 2018-06-08 at 5.06.54 PM_71dd2d88a6.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_vertical_flip_Screen Shot 2018-06-08 at 5.06.54 PM_71dd2d88a6,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-71dd2d88a6,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_vertical_flip_Screen Shot 2018-06-08 at 5.06.54 PM_71dd2d88a6.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_15_Screen Shot 2018-06-08 at 5.28.24 PM_a1ec5cc248.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_15_Screen Shot 2018-06-08 at 5.28.24 PM_a1ec5cc248,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-a1ec5cc248,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_15_Screen Shot 2018-06-08 at 5.28.24 PM_a1ec5cc248.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_60_Screen Shot 2018-06-08 at 5.03.47 PM_d6036dd652.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_60_Screen Shot 2018-06-08 at 5.03.47 PM_d6036dd652,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-d6036dd652,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_60_Screen Shot 2018-06-08 at 5.03.47 PM_d6036dd652.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,test
APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f230_5524f969be.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f230_5524f969be,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-5524f969be,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_a_f230_5524f969be.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_30_Screen Shot 2018-06-08 at 5.01.34 PM_7e5798c972.png,APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_30_Screen Shot 2018-06-08 at 5.01.34 PM_7e5798c972,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-7e5798c972,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,HF_Densu341_FreshRotten,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_HF_Densu341_FreshRotten_rotated_by_30_Screen Shot 2018-06-08 at 5.01.34 PM_7e5798c972.png,TRUE,HF_Densu341_FreshRotten,train,mapped_from_public_annotation,TRUE,train
